Index,City ID,City Name,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
281,1142263,Farah,0,AF,1594513095,31,32.5,62.5,20.88,3.53
282,1718234,Caruray,40,PH,1594513095,78,10.31,119.01,27.0,2.1
283,3374120,Vila do Maio,75,CV,1594513095,73,15.13,-23.22,25.0,6.7
284,6319315,Fonte Boa,73,BR,1594513096,95,-2.5,-66.27,23.5,0.8
285,2191562,Dunedin,98,NZ,1594512815,76,-45.87,170.5,11.67,1.34
286,863061,Usinsk,1,RU,1594513097,77,65.99,57.53,13.43,1.17
287,2128975,Nemuro,75,JP,1594512834,88,43.32,145.57,17.0,5.1
288,3347019,Mossamedes,0,AO,1594512900,56,-15.2,12.15,17.96,3.56
289,3883457,Lebu,94,CL,1594512737,80,-37.62,-73.65,9.84,3.64
290,885800,Mount Darwin,6,ZW,1594513098,69,-16.77,31.58,16.45,1.15
291,3421719,Narsaq,29,GL,1594512773,81,60.92,-46.05,10.0,3.1
292,3061729,Ždánice,99,CZ,1594513098,93,49.07,17.03,11.0,2.1
293,2447513,Arlit,16,NE,1594512948,25,18.74,7.39,33.06,1.59
294,178443,Wajir,75,KE,1594513099,72,1.75,40.06,23.45,7.52
295,2165087,Gold Coast,75,AU,1594512995,64,-28.0,153.43,22.0,3.6
296,2015913,Suntar,22,RU,1594512701,74,62.14,117.63,21.55,3.23
297,1244926,Hambantota,100,LK,1594512818,81,6.12,81.12,26.9,7.04
298,6542092,Anzio,0,IT,1594513100,99,41.49,12.62,23.89,0.89
299,2017215,Sangar,46,RU,1594513100,66,63.92,127.47,22.46,7.56
300,5151186,Coshocton,9,US,1594513101,66,40.27,-81.86,26.11,2.32
301,1254046,Tura,98,IN,1594512789,99,25.52,90.22,23.63,2.71
302,2074865,Carnarvon,0,AU,1594512662,32,-24.87,113.63,12.0,4.6
303,6144312,Sept-Îles,90,CA,1594513101,88,50.2,-66.38,19.0,2.1
304,4202810,Jesup,1,US,1594513077,36,31.61,-81.89,35.0,1.5
305,2123628,Magadan,3,RU,1594513103,71,59.57,150.8,16.62,0.52
306,3489440,Morant Bay,20,JM,1594513103,66,17.88,-76.41,30.0,6.2
307,4328010,Houma,40,US,1594513103,70,29.6,-90.72,35.0,3.1
308,5859699,College,75,US,1594512563,32,64.86,-147.8,21.0,0.44
309,1529195,Shihezi,67,CN,1594513104,51,44.3,86.03,21.6,4.02
310,2033196,Zhangjiakou,100,CN,1594513105,82,40.81,114.88,20.22,1.19
311,1797117,Rongcheng,100,CN,1594513106,99,30.63,117.85,27.78,1.71
312,3421193,Paamiut,0,GL,1594512887,87,61.99,-49.67,6.53,0.7
313,609924,Emba,76,KZ,1594513107,32,48.83,58.14,29.52,3.31
314,2022572,Khatanga,84,RU,1594512808,78,71.97,102.5,11.1,7.66
315,4616470,Crossville,1,US,1594513107,51,35.95,-85.03,27.0,3.1
316,934322,Mahébourg,40,MU,1594512761,73,-20.41,57.7,21.0,6.7
317,1328421,Pathein,76,MM,1594513108,84,16.78,94.73,27.21,1.83
318,2109528,Buala,80,SB,1594512773,70,-8.14,159.59,29.53,4.09
319,697613,Manhush,0,UA,1594513108,100,47.06,37.31,24.44,6.71
320,5404554,Union City,1,US,1594512896,42,37.6,-122.02,33.89,6.2
321,3105522,Bereda,48,ES,1594513109,96,43.27,-7.54,16.11,4.47
322,3896105,Cauquenes,95,CL,1594512949,81,-35.97,-72.32,7.17,0.68
323,1529484,Kumul,74,CN,1594512922,24,42.8,93.45,28.1,2.15
324,3407194,Areia Branca,49,BR,1594513110,75,-4.96,-37.14,25.12,8.27
325,1529660,Aksu,16,CN,1594513110,47,41.12,80.26,21.53,1.59
326,3628473,San Cristobal,75,VE,1594512672,54,7.77,-72.22,28.0,8.7
327,111453,Zanjān,70,IR,1594513112,74,36.67,48.48,14.83,3.3
328,50814,Wajid,49,SO,1594513112,70,3.81,43.25,23.66,9.0
329,2079582,Alyangula,40,AU,1594512867,78,-13.85,136.42,25.0,3.6
330,920233,Chibombo,0,ZM,1594513112,64,-14.66,28.07,15.71,2.12
331,8079926,Labuhan,82,ID,1594512934,81,-6.88,112.21,25.48,4.28
332,3860443,Comodoro Rivadavia,2,AR,1594513113,52,-45.87,-67.5,5.0,3.6
333,5969025,Haines Junction,100,CA,1594512788,46,60.75,-137.51,15.58,3.55
334,2126710,Beringovskiy,97,RU,1594512706,84,63.05,179.32,9.62,1.31
335,3948613,Acarí,21,PE,1594513114,62,-15.43,-74.62,16.07,1.72
336,2417795,Mandiana,100,GN,1594513114,94,10.63,-8.68,22.13,3.08
337,2093846,Kiunga,99,PG,1594513115,96,-6.12,141.29,24.09,1.4
338,1819729,Hong Kong,70,HK,1594512732,70,22.29,114.16,31.11,3.58
339,1651461,Amuntai,100,ID,1594513115,99,-2.42,115.25,23.08,0.77
340,3680880,Herveo,40,CO,1594513115,94,5.08,-75.17,22.0,1.0
341,293842,Kiryat Gat,4,IL,1594512768,73,31.61,34.76,24.44,0.82
342,1651531,Ambon City,98,ID,1594513116,14,-3.7,128.18,26.67,4.97
343,611584,Tkibuli,75,GE,1594513117,94,42.35,43.0,22.0,1.0
344,780687,Berlevåg,93,NO,1594512794,90,70.86,29.09,7.91,1.21
345,2178753,Kirakira,19,SB,1594512812,75,-10.45,161.92,28.42,6.44
346,2294915,Takoradze,63,GH,1594513117,88,4.88,-1.76,23.54,3.79
347,3180850,Canelli,11,IT,1594513118,96,44.72,8.29,19.44,1.83
348,1259184,Puri,75,IN,1594513118,100,19.8,85.85,27.0,5.67
349,3893629,Coquimbo,13,CL,1594512833,93,-29.95,-71.34,11.0,1.0
350,933471,Bonwapitse,0,BW,1594513119,62,-23.08,26.7,4.83,3.11
351,3374210,São Filipe,30,CV,1594512720,82,14.9,-24.5,23.4,2.33
352,3924908,Pimenta Bueno,1,BR,1594513119,56,-11.67,-61.19,24.37,1.11
353,3461888,Guarapari,0,BR,1594512939,88,-20.67,-40.5,20.56,0.5
354,6089245,Norman Wells,90,CA,1594512805,67,65.28,-126.83,15.0,4.6
355,1814093,Dali,100,CN,1594513120,81,25.7,100.18,17.98,1.33
356,3013633,Arrondissement du Havre,0,FR,1594513120,87,49.58,0.33,11.0,3.1
357,3421319,Nuuk,0,GL,1594513077,66,64.18,-51.72,10.56,3.58
358,2269142,Colares,15,PT,1594513121,72,38.8,-9.45,20.0,7.6
359,2269449,Caxias,1,PT,1594513121,64,38.7,-9.28,22.22,4.1
360,1855342,Nishihara,75,JP,1594512791,83,26.18,127.76,31.0,3.1
361,3868626,Valparaíso,84,CL,1594512835,93,-33.04,-71.63,11.0,2.1
362,2264557,Ponta do Sol,0,PT,1594512707,78,32.67,-17.1,21.11,1.96
363,2094342,Kavieng,100,PG,1594512748,71,-2.57,150.8,29.13,4.16
364,935214,Saint-Pierre,28,RE,1594512908,77,-21.34,55.48,18.0,1.5
365,1529376,Korla,2,CN,1594512717,69,41.76,86.15,26.11,1.79
366,72181,Marzuq,90,YE,1594512766,24,14.4,46.47,29.93,0.74
367,2522325,Agüimes,20,ES,1594513123,78,27.91,-15.45,22.0,10.8
368,3981391,Tomatlán,73,MX,1594512909,63,19.93,-105.25,31.97,3.21
369,5870133,Nome,40,US,1594512752,59,64.5,-165.41,20.0,3.6
370,2620767,Harboøre,12,DK,1594513124,80,56.62,8.18,11.67,9.58
371,2319078,Wawa,96,NG,1594513125,90,9.9,4.42,23.94,2.57
372,2210247,Tripoli,0,LY,1594512930,75,32.88,13.19,23.84,3.15
373,1927639,Yueyang,99,CN,1594513125,84,29.33,113.09,26.72,5.17
374,2347758,Bara,98,NG,1594512928,91,10.37,10.73,22.89,4.96
375,1272259,Duliāgaon,90,IN,1594513126,100,27.37,95.32,25.0,4.1
376,3405061,Boqueirão,23,BR,1594513126,94,-7.5,-36.13,19.65,2.68
377,2032614,Baruun-Urt,1,MN,1594513126,42,46.68,113.28,22.57,1.27
378,3150002,Kjøpsvik,100,NO,1594513127,93,68.1,16.37,10.0,8.7
379,3407882,Altamira,63,BR,1594513127,94,-3.2,-52.21,23.0,1.21
380,2155562,Nelson Bay,57,AU,1594512952,82,-32.72,152.15,15.56,4.6
381,486645,Sukhobezvodnoye,47,RU,1594513128,89,57.05,44.89,14.35,2.8
382,4407010,Saint Joseph,1,US,1594513051,66,39.77,-94.85,29.44,4.1
383,3139597,Sistranda,75,NO,1594512756,93,63.73,8.83,9.0,5.7
384,5557293,Sitka,75,US,1594512803,82,57.05,-135.33,14.0,2.1
385,303830,Nevşehir,0,TR,1594513129,68,38.92,34.67,19.0,1.0
386,2629833,Husavik,90,IS,1594512573,87,66.04,-17.34,11.0,0.5
387,5367788,Lompoc,0,US,1594512531,56,34.64,-120.46,25.56,6.7
388,504280,Pudem,67,RU,1594513130,87,58.3,52.17,13.74,1.67
389,2021066,Kyakhta,100,RU,1594513130,95,50.35,106.45,16.29,1.12
390,1504382,Kargasok,82,RU,1594513131,74,59.06,80.86,17.58,4.01
391,2654410,Buckingham,8,GB,1594513131,82,52.0,-0.99,10.0,2.24
392,1492566,Severo-Yeniseyskiy,8,RU,1594513131,67,60.37,93.04,14.82,4.67
393,933815,Dekar,0,BW,1594513131,65,-21.53,21.93,4.13,3.78
394,2145554,Ulladulla,81,AU,1594512880,76,-35.35,150.47,12.22,3.6
395,1494500,Poltavka,99,RU,1594513132,87,54.37,71.76,19.59,5.7
396,5546220,Saint George,1,US,1594512682,12,37.1,-113.58,42.0,7.2
397,655808,Joensuu,20,FI,1594513132,93,62.6,29.76,12.22,4.1
398,6145890,Shelburne,75,CA,1594512904,78,44.08,-80.2,23.0,5.1
399,1242110,Kalmunai,100,LK,1594513133,82,7.42,81.82,26.66,1.26
400,3407407,Aquiraz,40,BR,1594512954,74,-3.9,-38.39,27.0,4.1
401,3395981,Maceió,75,BR,1594513134,94,-9.67,-35.74,22.0,3.1
402,5515743,Guymon,1,US,1594513134,31,36.68,-101.48,38.0,9.8
403,4004293,Ixtapa,90,MX,1594513135,70,20.7,-105.2,31.0,4.1
404,10722858,Forsytheganj,98,BY,1594513135,96,52.63,29.73,15.32,4.62
405,3451138,Rio Grande,4,BR,1594512665,90,-32.03,-52.1,10.56,2.73
406,3443061,Chui,49,UY,1594512784,70,-33.7,-53.46,6.97,2.63
407,2030065,Mandalgovi,84,MN,1594513136,46,45.76,106.27,19.6,5.78
408,477940,Ust-Tsilma,93,RU,1594513136,65,65.44,52.15,15.47,1.8
409,3352844,Swakopmund,0,NA,1594513136,87,-22.68,14.53,11.11,2.6
410,3372472,Vila Franca do Campo,20,PT,1594512833,72,37.72,-25.43,20.0,2.6
411,2644605,Lerwick,94,GB,1594513137,100,60.15,-1.15,11.0,11.3
412,1651810,Airai,65,TL,1594512744,88,-8.93,125.41,18.31,1.98
413,2063056,Port Augusta,39,AU,1594512955,93,-32.5,137.77,11.0,5.1
414,1279945,Jiuquan,31,CN,1594512635,29,39.74,98.52,23.55,0.73
415,3868633,Vallenar,29,CL,1594513138,46,-28.57,-70.76,17.85,0.62
416,5882953,Aklavik,40,CA,1594512816,44,68.22,-135.01,16.0,1.5
417,338345,Edd,98,ER,1594513139,46,13.93,41.69,32.6,2.78
418,2377457,Nouadhibou,0,MR,1594512712,83,20.93,-17.03,21.0,6.7
419,1698289,Pundaguitan,91,PH,1594513139,74,6.37,126.17,27.57,1.47
420,3792382,Cartagena del Chairá,8,CO,1594513139,89,1.33,-74.84,23.09,0.24
421,5915327,Cap-aux-Meules,75,CA,1594513140,88,47.38,-61.86,20.0,8.7
422,110690,Faya,52,SA,1594512827,31,18.39,42.45,25.0,1.39
423,3141850,Ringebu,96,NO,1594513140,82,61.52,10.17,5.56,1.25
424,1264527,Chennai,40,IN,1594512855,88,13.09,80.28,27.0,5.37
425,2610343,Vestmanna,99,FO,1594513141,100,62.16,-7.17,10.0,3.6
426,1529569,Changji,52,CN,1594513142,49,44.02,87.32,21.0,5.0
427,6255012,Flinders,60,AU,1594513142,86,-34.58,150.86,15.0,3.13
428,3671519,Puerto Carreño,100,CO,1594513142,94,6.19,-67.49,22.86,1.68
429,6089179,Normandin,75,CA,1594512745,94,48.83,-72.53,23.0,1.5
430,1816971,Baoding,96,CN,1594513143,82,38.85,115.49,24.56,2.38
431,118063,Sabzawār,0,IR,1594513143,36,36.21,57.68,22.25,4.12
432,4231997,Avera,40,US,1594512744,49,33.19,-82.53,32.0,2.6
433,108410,Riyadh,57,SA,1594512957,21,24.69,46.72,32.0,1.5
434,2021017,Kysyl-Syr,77,RU,1594512780,66,63.9,122.76,25.49,3.97
435,371745,Kutum,40,SD,1594512891,59,14.2,24.67,23.44,4.28
436,582447,Almaznyy,0,RU,1594513145,38,48.04,40.05,23.0,5.0
437,2136825,Isangel,8,VU,1594512837,74,-19.55,169.27,24.18,6.92
438,1516527,Zholymbet,52,KZ,1594513146,84,51.74,71.71,19.41,3.2
439,2511174,Santa Cruz de Tenerife,40,ES,1594512793,93,28.47,-16.25,21.11,6.2
440,3456642,Mozarlândia,15,BR,1594513147,49,-14.74,-50.57,24.72,1.96
441,2396518,Port-Gentil,90,GA,1594512776,88,-0.72,8.78,25.0,5.39
442,5392900,Santa Ana,20,US,1594512901,21,33.75,-117.87,37.22,4.6
443,3382160,Cayenne,40,GF,1594512920,94,4.93,-52.33,26.0,4.52
444,1067565,Beloha,0,MG,1594512810,67,-25.17,45.05,18.74,2.64
445,141679,Bandar-e Anzali,67,IR,1594513149,77,37.47,49.46,22.27,1.71
446,6127950,Rossland,99,CA,1594513149,41,49.08,-117.8,22.78,1.34
447,3386213,Touros,75,BR,1594513150,100,-5.2,-35.46,22.0,2.1
448,3402648,Carutapera,51,BR,1594513150,88,-1.2,-46.02,24.84,2.94
449,2738381,Lata,99,PT,1594513150,64,40.16,-8.33,22.22,3.13
450,5044290,Saint Anthony,75,US,1594512817,69,45.02,-93.22,28.0,4.1
451,4887163,Champaign,90,US,1594513151,83,40.13,-88.2,27.22,5.1
452,3573374,The Valley,40,AI,1594513151,74,18.22,-63.06,29.0,6.2
453,3461425,Ilhabela,1,BR,1594513152,66,-23.78,-45.36,23.23,2.49
454,1712961,Gigmoto,100,PH,1594513152,71,13.78,124.39,29.06,0.6
455,2101169,Aitape,99,PG,1594513152,68,-3.14,142.35,28.59,1.0
456,1735799,Sri Aman,20,MY,1594513152,94,1.24,111.46,24.0,0.64
457,2367164,Dapaong,84,TG,1594513153,87,10.86,0.2,23.83,4.71
458,1079088,Ambositra,25,MG,1594513153,92,-20.52,47.25,8.66,1.42
459,2090021,Namatanai,69,PG,1594512737,70,-3.67,152.43,28.9,2.6
460,4734350,Stephenville,1,US,1594513154,32,32.22,-98.2,37.0,2.6
461,4034496,Fare,15,PF,1594513154,70,-16.7,-151.02,26.05,7.8
462,3894426,Coyhaique,20,CL,1594513154,95,-45.58,-72.07,0.0,3.6
463,3408368,Acaraú,5,BR,1594513155,77,-2.89,-40.12,24.87,4.89
464,5919815,Channel-Port aux Basques,93,CA,1594513155,94,47.57,-59.14,14.88,5.83
465,3928924,Satipo,43,PE,1594513155,62,-11.25,-74.64,23.48,0.82
466,55671,Kismayo,98,SO,1594513156,80,-0.36,42.55,25.86,7.54
467,3462916,Frutal,18,BR,1594513157,55,-20.02,-48.94,21.83,3.39
468,3520994,Puerto Escondido,75,MX,1594513157,73,15.85,-97.07,28.55,1.84
469,1723481,Buenavista,93,PH,1594513157,75,8.98,125.41,27.4,1.4
470,3665380,Alvarães,47,BR,1594513157,89,-3.22,-64.8,24.37,0.62
471,3449747,Santa Vitória do Palmar,51,BR,1594513158,69,-33.52,-53.37,7.2,2.16
472,5720495,Coos Bay,1,US,1594512700,56,43.37,-124.22,21.0,3.6
473,1851462,Sukumo,100,JP,1594513159,94,32.93,132.73,21.61,1.94
474,932416,Mokhotlong,39,LS,1594513160,92,-29.29,29.07,-5.01,0.43
475,64814,Bandarbeyla,59,SO,1594512760,69,9.49,50.81,26.82,14.94
476,1106643,Quatre Cocos,40,MU,1594512884,73,-20.21,57.76,22.22,6.7
477,1636022,Martapura,20,ID,1594513013,94,-3.42,114.85,25.0,2.6
478,2521570,Arrecife,20,ES,1594513161,83,28.96,-13.55,22.0,9.3
479,3429577,Resistencia,94,AR,1594513161,82,-27.46,-58.98,18.0,3.1
480,779554,Honningsvåg,100,NO,1594512812,77,70.98,25.97,9.74,4.43
481,2134814,Sola,75,VU,1594512767,83,-13.88,167.55,27.0,4.1
482,552465,Kargopol',46,RU,1594513162,91,61.51,38.95,10.74,4.99
483,2112802,Hasaki,75,JP,1594512779,78,35.73,140.83,30.0,3.1
484,1490256,Talnakh,90,RU,1594512814,93,69.49,88.4,9.0,5.0
485,3123688,Ejea de los Caballeros,0,ES,1594513163,60,42.13,-1.14,21.0,3.1
486,1528796,At-Bashi,23,KG,1594513163,71,41.17,75.81,9.59,0.22
487,2018735,Nyurba,53,RU,1594513164,81,63.28,118.33,21.17,3.44
488,2013375,Vitim,62,RU,1594513164,66,59.45,112.56,22.48,2.06
489,2176639,Batemans Bay,71,AU,1594513164,90,-35.72,150.18,12.22,1.32
490,2460954,Araouane,36,ML,1594513165,28,18.9,-3.53,34.28,2.05
491,5344157,Dublin,1,US,1594513165,7,37.7,-121.94,37.22,6.2
492,1643078,Indramayu,70,ID,1594513023,78,-6.33,108.32,25.64,3.41
493,2457161,Gao,19,ML,1594513165,37,16.64,1.64,32.99,3.23
494,103630,Najrān,51,SA,1594512945,21,17.49,44.13,29.0,2.1
495,3433899,Formosa,99,AR,1594513166,88,-26.18,-58.18,21.0,2.1
496,5919850,Chapais,90,CA,1594512761,94,49.78,-74.85,20.0,1.5
497,6162949,Terrace,75,CA,1594513166,63,54.52,-128.6,17.0,8.2
498,3694112,Paita,0,PE,1594512817,80,-5.09,-81.11,18.08,6.63
499,3393692,Itarema,2,BR,1594512806,80,-2.92,-39.92,24.56,4.4
500,2446796,Bilma,48,NE,1594513168,32,18.69,12.92,31.9,5.5
501,1082243,Ambilobe,71,MG,1594513168,83,-13.2,49.05,20.59,1.45
502,3391889,Pitimbu,75,BR,1594512856,100,-7.47,-34.81,22.0,1.5
503,3943957,Chilca,75,PE,1594513168,77,-12.52,-76.74,16.0,4.1
504,2317397,Bandundu Province,24,CD,1594513169,72,-3.32,17.37,24.54,1.28
505,671427,Păltiniş,23,RO,1594513169,77,48.22,26.65,18.33,2.24
506,3665210,Rodrigues Alves,70,BR,1594513169,80,-7.74,-72.65,23.77,0.8
507,2108857,Gizo Government Station,62,SB,1594512956,70,-8.1,156.84,28.85,3.57
508,1703518,Mainit,83,PH,1594513170,70,9.54,125.52,28.06,0.62
509,5364271,Laguna,1,US,1594512775,10,38.42,-121.42,40.56,4.1
510,2737599,Mogadouro,77,PT,1594513171,85,41.34,-6.71,17.78,4.81
511,1644932,Ende,91,ID,1594513171,77,-8.84,121.66,25.71,2.54
512,3405870,Belém,40,BR,1594513113,94,-1.46,-48.5,24.0,1.0
513,5983720,Iqaluit,90,CA,1594512711,93,63.75,-68.51,5.0,2.6
514,4162539,Lockhart,20,US,1594513172,88,28.62,-81.44,25.0,3.1
515,2038421,Bayan,0,CN,1594513173,67,46.08,127.4,23.6,2.84
516,3115824,Muros,0,ES,1594513173,72,42.78,-9.06,20.56,3.58
517,3456248,Nortelândia,39,BR,1594513173,45,-14.45,-56.8,24.8,1.67
518,3401148,Cururupu,44,BR,1594513174,93,-1.83,-44.87,23.68,1.38
519,3576994,Cockburn Town,42,TC,1594513174,79,21.46,-71.14,28.19,8.37
520,6539881,Sacile,44,IT,1594513174,88,45.95,12.5,16.67,1.34
521,1133310,Mīrābād,0,AF,1594513174,23,30.44,61.84,27.84,10.47
522,6050066,La Ronge,40,CA,1594513175,41,55.1,-105.28,26.0,2.1
523,154097,Mgandu,0,TZ,1594513175,81,-5.95,34.13,14.66,3.61
524,3472391,Amambai,0,BR,1594513175,64,-23.1,-55.23,20.24,3.05
525,3354071,Oranjemund,0,NA,1594513176,60,-28.55,16.43,11.85,2.37
526,352733,Marsá Maţrūḩ,0,EG,1594513176,83,31.35,27.25,23.0,4.56
527,3920736,Chimoré,81,BO,1594513176,77,-16.98,-65.13,23.27,0.9
528,1527497,Kyzyl-Suu,1,KG,1594513177,59,42.34,78.0,12.43,1.12
529,2407262,Lungi,100,SL,1594513177,97,9.22,-12.68,21.89,1.01
530,2156643,Mount Gambier,40,AU,1594512867,100,-37.83,140.77,9.0,2.1
531,2643044,Margate,18,GB,1594513178,86,51.38,1.39,15.56,1.84
532,1640972,Katobu,27,ID,1594512942,86,-4.94,122.53,25.81,1.05
533,2018553,Ol'ga,78,RU,1594513178,68,43.74,135.29,18.87,3.23
534,6457405,Province of Vibo Valentia,0,IT,1594513178,83,38.7,16.13,25.0,2.6
535,5527953,Pampa,40,US,1594513179,19,35.54,-100.96,38.0,3.6
536,3904906,Santa Cruz de la Sierra,75,BO,1594513179,83,-17.8,-63.17,23.0,5.7
537,358619,Port Said,0,EG,1594512965,73,31.26,32.28,25.0,3.1
538,3461724,Gurupi,40,BR,1594513180,48,-11.73,-49.07,24.85,2.11
539,2022773,Khandyga,53,RU,1594513180,52,62.67,135.6,26.14,0.9
540,2036933,Helong,38,CN,1594513180,71,42.54,129.0,22.28,1.22
541,2177069,Ballina,90,AU,1594512799,68,-28.87,153.57,20.0,1.5
542,3467796,Candeias,74,BR,1594513181,68,-20.77,-45.28,16.63,1.17
543,337405,Gambēla,82,ET,1594512782,89,8.25,34.58,21.75,1.45
544,5110092,Brewster,90,US,1594513182,94,41.4,-73.62,22.78,3.1
545,1268814,Joshīmath,80,IN,1594513182,59,30.57,79.57,17.97,0.18
546,3346015,Sumbe,55,AO,1594513183,86,-11.21,13.84,20.7,1.24
547,3380290,Sinnamary,13,GF,1594513183,85,5.38,-52.95,26.17,4.38
548,2176632,Bathurst,78,AU,1594513183,86,-33.42,149.58,10.0,0.51
549,2032201,Bulgan,98,MN,1594513183,72,48.81,103.53,17.08,0.84
550,1636426,Manggar,47,ID,1594513184,82,-2.88,108.27,27.18,3.57
551,3985797,San Julián,68,MX,1594513184,48,21.02,-102.17,24.25,4.67
552,2191911,Dargaville,57,NZ,1594512939,65,-35.93,173.88,14.58,4.26
553,2068110,Kununurra,64,AU,1594513185,20,-15.77,128.73,25.0,3.6
554,1636308,Manokwari,100,ID,1594513185,84,-0.87,134.08,24.99,4.7
555,4676798,Brownwood,1,US,1594513186,22,31.71,-98.99,39.0,3.1
556,5670128,Orchard Homes,1,US,1594513001,21,46.86,-114.05,32.0,2.1
557,2128815,Obihiro,75,JP,1594512995,100,42.92,143.2,15.0,1.5
558,1259385,Port Blair,100,IN,1594512803,81,11.67,92.75,27.82,4.16
559,6087579,New Glasgow,97,CA,1594512978,93,45.58,-62.65,21.11,2.24
560,1608232,Nong Khai,90,TH,1594513187,100,17.88,102.74,27.0,2.1
561,3995010,Nazareno,40,MX,1594513188,14,25.38,-103.42,37.0,4.1
562,368246,Raja,73,SS,1594513188,95,8.46,25.68,20.22,1.26
